@relation RetailSalePrediction

@attribute WEALTH_INDEX numeric
@attribute EDUCATION_INDEX numeric
@attribute AVERAGE_SALARY numeric
@attribute MARKET_INDEX {AAA,AA,A,B,C,D,E,''}
@attribute MARKET_VOLUME numeric
@attribute LOCAL_PERCENT numeric
@attribute LOCAL_PRICE numeric
@attribute LOCAL_QUALITY numeric
@attribute PRICE numeric
@attribute SHOP_SIZE {100,500,1000,10000,100000}
@attribute TOWN_DISTRICT {'Фешенебельный район','Центр города','Спальный район',Пригород,Окраина}
@attribute DEPARTMENT_COUNT numeric
@attribute BRAND numeric
@attribute QUALITY numeric
@attribute NOTORIETY numeric
@attribute VISITORS_COUNT {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}
@attribute SERVICE_LEVEL {Элитный,'Очень высокий',Высокий,Нормальный,Низкий,'Очень низкий'}
@attribute SELLER_COUNT numeric
@attribute SELL_VOLUME {'менее 50','около 50','около 100','более 100','около 200','более 200','около 300','более 300','около 500','более 500','около 1 000','более 1 000','около 2 000','более 2 000','около 3 000','более 3 000','около 5 000','более 5 000','около 10 000','более 10 000','около 20 000','более 20 000','около 30 000','более 30 000','около 50 000','более 50 000','около 100 000','более 100 000','около 200 000','более 200 000','около 300 000','более 300 000','около 500 000','более 500 000','около 1 000 000','более 1 000 000','около 2 000 000','более 2 000 000','около 3 000 000','более 3 000 000','около 5 000 000','более 5 000 000'}

@data
47.51,7.96,441.62,E,844,84.6,817963.45,1,6000000,1000,'Фешенебельный район',1,3.34,52.67,588.67,'более 1 000','Очень высокий',4,'около 50'
47.51,7.96,441.62,E,844,84.6,817963.45,1,3500000,1000,'Фешенебельный район',1,0.19,40.96,562.66,'более 1 000','Очень высокий',4,'менее 50'
47.51,7.96,441.62,E,844,84.6,817963.45,1,3500000,1000,'Фешенебельный район',1,0.19,40.96,493.84,'более 1 000',Элитный,4,'менее 50'
47.51,7.96,441.62,E,844,84.6,817963.45,1,2000000,1000,'Центр города',1,0,29.19,241.09,'более 1 000',Элитный,4,'менее 50'
9.52,6.2,217.41,E,168,79.17,476947.68,1,2200000,10000,'Фешенебельный район',1,0,40.96,513.72,'около 5 000',Элитный,1,'около 50'
18.6,5.43,306.31,E,386,89.64,205694.93,2.53,1200000,10000,'Центр города',1,1.64,29.06,490.24,'более 10 000',Элитный,2,'менее 50'
18.6,5.43,306.31,E,386,89.64,205694.93,2.53,400000,10000,'Центр города',1,2.78,29.71,592.77,'около 50 000','Очень высокий',2,'менее 50'
12.27,5.5,181.76,E,224,93.3,283749.59,1,3000000,10000,'Фешенебельный район',1,0,36.88,686.51,'около 10 000',Элитный,2,'менее 50'
12.27,5.5,181.76,E,224,93.3,283749.59,1,2400000,1000,'Центр города',1,0,38.38,359.32,'более 2 000','Очень высокий',2,'менее 50'
12.68,5.25,168.38,E,286,90.56,259117.4,1,2300000,10000,'Центр города',1,1.64,31.25,473.27,'более 10 000',Элитный,1,'менее 50'
5.84,8.1,118.82,E,238,88.24,361085.2,2.84,3500000,10000,'Фешенебельный район',1,0,27.52,589.46,'около 5 000',Элитный,2,'менее 50'
5.84,8.1,118.82,E,238,88.24,361085.2,2.84,3250000,10000,'Центр города',2,0,38.39,470.63,'более 10 000','Очень высокий',2,'менее 50'
